
"Banco de México"

"Securities prices and interest rates"
"Índices de TIIE de Fondeo y TIIEs de Fondeo compuestas por adelantado"

"Date: 04/26/2026 02:30:41"

""

"Title","Overnight Funding TIIE Index, Compounded on calendar days","Overnight Funding TIIE Index, Compounded on business days","Compounded in advance Overnight Funding TIIE, for 28 days","Compounded in advance Overnight Funding TIIE, for 91 days","Compounded in advance Overnight Funding TIIE, for 182 days"
"Available period","01/02/2006 - 04/27/2026","01/02/2006 - 04/27/2026","01/02/2006 - 04/27/2026","01/02/2006 - 04/27/2026","01/02/2006 - 04/27/2026"
"Frequency","Daily","Daily","Daily","Daily","Daily"
"Data type","ciphers without type","ciphers without type","Average Rate","Average Rate","Average Rate"
"Unit","Without units","Without units","Percentages","Percentages","Percentages"
"Base","","","","",""
"Announcement","","","","",""
"Information type","Levels","Levels","Levels","Levels","Levels"
"Date","SF355630","SF355631","SF355632","SF355633","SF355634"
10/18/2023,289485.9704,289457.9790,11.2957,11.4078,11.5722
10/19/2023,289576.4348,289548.4346,11.2957,11.4078,11.5722
10/20/2023,289666.7665,289638.7576,11.2943,11.4063,11.5707
10/21/2023,289757.2874,289729.2697,N/E,N/E,N/E
10/22/2023,289847.8366,289819.7818,N/E,N/E,N/E
10/23/2023,289938.4140,289910.2940,11.2954,11.4074,11.5719
10/24/2023,290029.1808,290001.0520,11.2968,11.4089,11.5734
10/25/2023,290119.8150,290091.6773,11.2972,11.4092,11.5738
10/26/2023,290210.4774,290182.3310,11.2961,11.4081,11.5726
10/27/2023,290301.0876,290272.9323,11.2961,11.4081,11.5726
10/28/2023,290391.6454,290363.4813,N/E,N/E,N/E
10/29/2023,290482.2314,290454.0304,N/E,N/E,N/E
10/30/2023,290572.8458,290544.5794,11.2918,11.4037,11.5681
10/31/2023,290663.7305,290635.4553,11.2914,11.4034,11.5677
11/01/2023,290755.3703,290727.0862,11.2957,11.4078,11.5722
11/02/2023,290846.4736,290818.1807,N/E,N/E,N/E
11/03/2023,290937.6055,290909.2752,11.2988,11.4109,11.5755
11/04/2023,291028.6044,291000.2652,N/E,N/E,N/E
11/05/2023,291119.6316,291091.2551,N/E,N/E,N/E
11/06/2023,291210.6874,291182.2450,11.2999,11.4120,11.5766
11/07/2023,291301.6098,291273.1586,11.2995,11.4117,11.5763
11/08/2023,291392.5607,291364.1006,11.2988,11.4109,11.5755
11/09/2023,291483.4590,291454.9900,11.2977,11.4098,11.5744
11/10/2023,291574.4666,291545.9887,11.2974,11.4095,11.5740
11/11/2023,291665.5836,291637.0968,N/E,N/E,N/E
11/12/2023,291756.7291,291728.2049,N/E,N/E,N/E
11/13/2023,291847.9031,291819.3131,11.2985,11.4106,11.5751
11/14/2023,291939.1866,291910.5877,11.2992,11.4113,11.5759
11/15/2023,292030.4987,292001.8908,11.2995,11.4117,11.5763
11/16/2023,292121.8394,292093.2225,11.2999,11.4120,11.5766
11/17/2023,292213.2086,292184.5828,11.3010,11.4131,11.5778
11/18/2023,292304.6064,292275.9716,N/E,N/E,N/E
11/19/2023,292396.0328,292367.3605,N/E,N/E,N/E
11/20/2023,292487.4877,292458.7493,N/E,N/E,N/E
11/21/2023,292578.9713,292550.1382,11.3013,11.4135,11.5781
11/22/2023,292670.3210,292641.4788,11.3010,11.4131,11.5778
11/23/2023,292761.8618,292733.0106,11.3013,11.4135,11.5781
11/24/2023,292853.3498,292824.4896,11.3017,11.4139,11.5785
11/25/2023,292944.8665,292915.9973,N/E,N/E,N/E
11/26/2023,293036.4118,293007.5049,N/E,N/E,N/E
11/27/2023,293127.9857,293099.0126,11.3038,11.4161,11.5808
11/28/2023,293219.5881,293190.6060,11.3035,11.4157,11.5804
11/29/2023,293311.1378,293282.1467,11.2995,11.4117,11.5762
11/30/2023,293402.7161,293373.7159,11.2981,11.4102,11.5747
12/01/2023,293494.8119,293465.8026,11.2989,11.4110,11.5756
12/02/2023,293586.6921,293557.6737,N/E,N/E,N/E
12/03/2023,293678.6011,293649.5448,N/E,N/E,N/E
12/04/2023,293770.5388,293741.4159,11.3000,11.4121,11.5768
12/05/2023,293862.4237,293833.2917,11.3007,11.4129,11.5775
12/06/2023,293954.7454,293925.6043,11.3033,11.4155,11.5802
12/07/2023,294047.2595,294018.1092,11.3069,11.4191,11.5839
12/08/2023,294138.9043,294109.7449,11.3061,11.4184,11.5832
12/09/2023,294230.7410,294201.5725,N/E,N/E,N/E
12/10/2023,294322.6063,294293.4001,N/E,N/E,N/E
12/11/2023,294414.5004,294385.2277,11.3051,11.4173,11.5820
12/12/2023,294506.8321,294477.5502,N/E,N/E,N/E
12/13/2023,294599.1927,294569.8726,11.3071,11.4194,11.5842
12/14/2023,294691.6641,294662.3348,11.3085,11.4208,11.5857
12/15/2023,294783.6734,294754.3350,11.3078,11.4201,11.5849
12/16/2023,294875.7933,294846.4457,N/E,N/E,N/E
12/17/2023,294967.9420,294938.5565,N/E,N/E,N/E
12/18/2023,295060.1194,295030.6672,11.3067,11.4190,11.5838
12/19/2023,295152.2438,295122.7823,11.3064,11.4187,11.5834
12/20/2023,295244.4788,295215.0082,11.3067,11.4190,11.5838
12/21/2023,295336.8248,295307.3449,11.3067,11.4190,11.5838
12/22/2023,295429.3636,295399.8745,11.3078,11.4201,11.5850
12/23/2023,295521.6032,295492.1049,N/E,N/E,N/E
12/24/2023,295613.8717,295584.3353,N/E,N/E,N/E
12/25/2023,295706.1689,295676.5657,N/E,N/E,N/E
12/26/2023,295798.4949,295768.7961,11.3060,11.4183,11.5830
12/27/2023,295891.0141,295861.3060,11.3067,11.4190,11.5838
12/28/2023,295983.6444,295953.9270,11.3078,11.4201,11.5849
12/29/2023,296076.7148,296046.9881,11.3085,11.4208,11.5857
12/30/2023,296170.8837,296141.1475,N/E,N/E,N/E
12/31/2023,296265.0825,296235.3069,N/E,N/E,N/E
01/01/2024,296359.3112,296329.4663,N/E,N/E,N/E
01/02/2024,296453.5700,296423.6257,11.3344,11.4472,11.6129
01/03/2024,296546.6234,296516.6698,11.3341,11.4469,11.6125
01/04/2024,296639.4590,296609.4959,11.3319,11.4447,11.6102
01/05/2024,296732.0764,296702.1040,11.3326,11.4454,11.6110
01/06/2024,296824.8052,296794.8234,N/E,N/E,N/E
01/07/2024,296917.5630,296887.5428,N/E,N/E,N/E
01/08/2024,297010.3497,296980.2622,11.3337,11.4465,11.6121
01/09/2024,297103.3304,297073.2336,11.3330,11.4458,11.6113
01/10/2024,297196.3403,297166.2340,11.3324,11.4452,11.6107
01/11/2024,297288.9665,297258.8508,11.3295,11.4422,11.6077
01/12/2024,297381.6215,297351.4965,11.3288,11.4415,11.6069
01/13/2024,297474.3881,297444.2536,N/E,N/E,N/E
01/14/2024,297567.1836,297537.0108,N/E,N/E,N/E
01/15/2024,297660.0080,297629.7679,11.3266,11.4393,11.6047
01/16/2024,297752.8614,297722.6119,11.3263,11.4389,11.6043
01/17/2024,297845.6610,297815.4021,11.3252,11.4378,11.6032
01/18/2024,297938.4896,297908.2212,11.3237,11.4364,11.6017
01/19/2024,298031.5126,298001.2348,11.3223,11.4349,11.6001
01/20/2024,298124.8130,298094.5257,N/E,N/E,N/E
01/21/2024,298218.1427,298187.8167,N/E,N/E,N/E
01/22/2024,298311.5015,298281.1076,11.3255,11.4382,11.6035
01/23/2024,298405.1382,298374.7347,11.3281,11.4408,11.6062
01/24/2024,298498.8042,298468.3912,11.3295,11.4422,11.6077
01/25/2024,298592.2509,298561.8284,11.3295,11.4422,11.6077
01/26/2024,298685.5610,298655.1290,11.3270,11.4397,11.6051
01/27/2024,298778.9832,298748.5417,N/E,N/E,N/E
01/28/2024,298872.4347,298841.9544,N/E,N/E,N/E
01/29/2024,298965.9153,298935.3671,11.3065,11.4187,11.5835
01/30/2024,299059.5083,299028.9504,11.3004,11.4125,11.5772
01/31/2024,299153.0474,299122.4801,11.2990,11.4111,11.5756
02/01/2024,299246.6989,299216.1220,11.2990,11.4111,11.5756
02/02/2024,299340.2135,299309.6271,11.2993,11.4114,11.5760
02/03/2024,299433.7574,299403.1614,N/E,N/E,N/E
02/04/2024,299527.3304,299496.6956,N/E,N/E,N/E
02/05/2024,299620.9327,299590.2299,N/E,N/E,N/E
02/06/2024,299714.5642,299683.7641,11.2982,11.4103,11.5749
02/07/2024,299808.2250,299777.4153,11.2975,11.4096,11.5741
02/08/2024,299901.9151,299871.0957,11.2986,11.4107,11.5752
02/09/2024,299995.5511,299964.7221,11.2993,11.4114,11.5760
02/10/2024,300089.2164,300058.3778,N/E,N/E,N/E
02/11/2024,300182.9109,300152.0334,N/E,N/E,N/E
02/12/2024,300276.6347,300245.6891,11.3004,11.4125,11.5771
02/13/2024,300370.3878,300339.4325,11.3007,11.4129,11.5775
02/14/2024,300464.1701,300433.2051,11.3015,11.4136,11.5783
02/15/2024,300558.0651,300527.0905,11.3025,11.4147,11.5794
02/16/2024,300651.8225,300620.8382,11.3022,11.4144,11.5790
02/17/2024,300745.6927,300714.6987,N/E,N/E,N/E
02/18/2024,300839.5922,300808.5592,N/E,N/E,N/E
02/19/2024,300933.5210,300902.4198,11.2989,11.4111,11.5756
02/20/2024,301027.4792,300996.3682,11.2968,11.4088,11.5734
02/21/2024,301121.5502,301090.4295,11.2950,11.4070,11.5715
02/22/2024,301215.7344,301184.6039,11.2946,11.4066,11.5711
02/23/2024,301309.8643,301278.7241,11.2946,11.4066,11.5711
02/24/2024,301404.0236,301372.8737,N/E,N/E,N/E
02/25/2024,301498.2124,301467.0233,N/E,N/E,N/E
02/26/2024,301592.4306,301561.1729,11.2935,11.4055,11.5700
02/27/2024,301686.6782,301655.4108,11.2928,11.4048,11.5692
02/28/2024,301780.9553,301749.6781,11.2925,11.4044,11.5688
02/29/2024,301875.2618,301843.9749,11.2917,11.4037,11.5681
03/01/2024,301969.7656,301938.4688,11.2925,11.4044,11.5688
03/02/2024,302064.0472,302032.7407,N/E,N/E,N/E
03/03/2024,302158.3583,302127.0126,N/E,N/E,N/E
03/04/2024,302252.6989,302221.2845,11.2914,11.4033,11.5677
03/05/2024,302346.9849,302315.5608,11.2910,11.4030,11.5673
03/06/2024,302441.3004,302409.8664,11.2903,11.4023,11.5666
03/07/2024,302535.6453,302504.2015,11.2896,11.4015,11.5658
03/08/2024,302630.1036,302598.6500,11.2896,11.4015,11.5658
03/09/2024,302724.8437,302693.3802,N/E,N/E,N/E
03/10/2024,302819.6134,302788.1104,N/E,N/E,N/E
03/11/2024,302914.4127,302882.8406,11.2928,11.4048,11.5692
03/12/2024,303009.1576,302977.5756,11.2935,11.4056,11.5700
03/13/2024,303103.8480,303072.2561,11.2939,11.4059,11.5704
03/14/2024,303198.5679,303166.9662,11.2939,11.4059,11.5704
03/15/2024,303293.2333,303261.6217,11.2943,11.4063,11.5707
03/16/2024,303387.9282,303356.3067,N/E,N/E,N/E
03/17/2024,303482.6526,303450.9917,N/E,N/E,N/E
03/18/2024,303577.4066,303545.6768,N/E,N/E,N/E
03/19/2024,303672.1903,303640.3617,11.2939,11.4059,11.5703
03/20/2024,303767.0035,303735.1650,11.2935,11.4055,11.5700
03/21/2024,303862.0150,303830.1666,11.2935,11.4055,11.5700
03/22/2024,303957.0563,303925.1979,11.2939,11.4059,11.5703
03/23/2024,304050.1854,304018.3172,N/E,N/E,N/E
03/24/2024,304143.3430,304111.4365,N/E,N/E,N/E
03/25/2024,304236.5291,304204.5558,11.2701,11.3817,11.5454
03/26/2024,304329.9973,304298.0142,11.2633,11.3747,11.5382
03/27/2024,304423.4943,304391.5014,11.2564,11.3677,11.5310
03/28/2024,304517.3582,304485.3554,N/E,N/E,N/E
03/29/2024,304611.2510,304579.2095,N/E,N/E,N/E
03/30/2024,304705.1729,304673.0635,N/E,N/E,N/E
03/31/2024,304799.1236,304766.9176,N/E,N/E,N/E
04/01/2024,304893.1033,304860.7716,11.2289,11.3397,11.5022
04/02/2024,304986.8580,304954.5163,11.2232,11.3338,11.4962
04/03/2024,305080.5567,305048.2051,11.2171,11.3276,11.4897
04/04/2024,305173.7758,305141.4143,11.2088,11.3191,11.4810
04/05/2024,305266.8538,305234.4824,11.1994,11.3096,11.4712
04/06/2024,305360.1298,305327.7485,N/E,N/E,N/E
04/07/2024,305453.4342,305421.0146,N/E,N/E,N/E
04/08/2024,305546.7672,305514.2807,11.1703,11.2798,11.4406
04/09/2024,305640.0439,305607.5474,11.1605,11.2699,11.4304
04/10/2024,305733.5188,305701.0124,11.1519,11.2611,11.4214
04/11/2024,305827.1072,305794.5908,11.1436,11.2527,11.4127
04/12/2024,305920.8092,305888.2829,11.1360,11.2449,11.4048
04/13/2024,306014.3700,305981.8337,N/E,N/E,N/E
04/14/2024,306107.9594,306075.3846,N/E,N/E,N/E
04/15/2024,306201.5774,306168.9354,11.1112,11.2196,11.3787
04/16/2024,306295.1390,306262.4870,11.1030,11.2112,11.3701
04/17/2024,306388.7292,306356.0672,11.0943,11.2024,11.3610
04/18/2024,306482.3480,306449.6760,11.0849,11.1928,11.3512
04/19/2024,306575.9954,306543.3134,11.0756,11.1833,11.3414
04/20/2024,306669.6714,306636.9794,N/E,N/E,N/E
04/21/2024,306763.3760,306730.6454,N/E,N/E,N/E
04/22/2024,306857.1092,306824.3115,11.0723,11.1800,11.3380
04/23/2024,306950.9564,306918.1486,11.0705,11.1782,11.3361
04/24/2024,307044.8322,307012.0144,11.0687,11.1763,11.3342
04/25/2024,307138.5662,307105.7383,11.0648,11.1723,11.3300
04/26/2024,307232.3288,307199.4909,11.0609,11.1684,11.3260
04/27/2024,307326.2053,307293.3574,N/E,N/E,N/E
04/28/2024,307420.1105,307387.2239,N/E,N/E,N/E
04/29/2024,307514.0444,307481.0904,11.0509,11.1581,11.3155
04/30/2024,307608.0925,307575.1284,11.0487,11.1559,11.3132
05/01/2024,307702.6820,307669.7078,N/E,N/E,N/E
05/02/2024,307797.3006,307764.2871,11.0515,11.1587,11.3161
05/03/2024,307891.5207,307858.4971,11.0529,11.1602,11.3176
05/04/2024,307986.0263,307952.9926,N/E,N/E,N/E
05/05/2024,308080.5609,308047.4880,N/E,N/E,N/E
05/06/2024,308175.1245,308141.9835,11.0583,11.1657,11.3233
05/07/2024,308269.3748,308236.2236,11.0590,11.1664,11.3240
05/08/2024,308363.5682,308330.4069,11.0587,11.1661,11.3237
05/09/2024,308457.8760,308424.7046,11.0583,11.1657,11.3233
05/10/2024,308552.2984,308519.1168,11.0580,11.1653,11.3229
05/11/2024,308646.7497,308613.5579,N/E,N/E,N/E
05/12/2024,308741.2299,308707.9991,N/E,N/E,N/E
05/13/2024,308835.7390,308802.4402,11.0590,11.1664,11.3240
05/14/2024,308930.2771,308896.9681,11.0598,11.1672,11.3248
05/15/2024,309024.9299,308991.6107,11.0608,11.1683,11.3259
05/16/2024,309119.6975,309086.3681,11.0623,11.1697,11.3274
05/17/2024,309214.1508,309180.8112,11.0623,11.1697,11.3274
05/18/2024,309308.6329,309275.2831,N/E,N/E,N/E
05/19/2024,309403.1438,309369.7550,N/E,N/E,N/E
05/20/2024,309497.6837,309464.2269,11.0623,11.1697,11.3274
05/21/2024,309592.2524,309558.7854,11.0619,11.1694,11.3271
05/22/2024,309686.8501,309653.3728,11.0616,11.1690,11.3267
05/23/2024,309781.4766,309747.9891,11.0619,11.1694,11.3271
05/24/2024,309876.1321,309842.6343,11.0623,11.1697,11.3274
05/25/2024,309970.8164,309937.3084,N/E,N/E,N/E
05/26/2024,310065.5297,310031.9826,N/E,N/E,N/E
05/27/2024,310160.2720,310126.6568,11.0623,11.1697,11.3274
05/28/2024,310255.0432,310221.4177,11.0619,11.1694,11.3271
05/29/2024,310349.9295,310316.2937,11.0598,11.1672,11.3248
05/30/2024,310444.7587,310411.1126,11.0574,11.1647,11.3223
05/31/2024,310539.5305,310505.8742,11.0563,11.1636,11.3211
06/01/2024,310634.9352,310601.2685,N/E,N/E,N/E
06/02/2024,310730.3691,310696.6628,N/E,N/E,N/E
06/03/2024,310825.8324,310792.0571,11.0574,11.1647,11.3223
06/04/2024,310920.8933,310887.1077,11.0574,11.1647,11.3223
06/05/2024,311015.9833,310982.1873,11.0577,11.1651,11.3227
06/06/2024,311111.0159,311077.2097,11.0574,11.1647,11.3223
06/07/2024,311205.9912,311172.1746,11.0563,11.1636,11.3211
06/08/2024,311300.9091,311267.0821,N/E,N/E,N/E
06/09/2024,311395.8558,311361.9896,N/E,N/E,N/E
06/10/2024,311490.8316,311456.8972,11.0520,11.1592,11.3166
06/11/2024,311586.0093,311552.0646,11.0512,11.1585,11.3159
06/12/2024,311681.2162,311647.2610,11.0502,11.1574,11.3147
06/13/2024,311776.3655,311742.4000,11.0484,11.1556,11.3128
06/14/2024,311871.6305,311837.6546,11.0484,11.1556,11.3128
06/15/2024,311966.8380,311932.8517,N/E,N/E,N/E
06/16/2024,312062.0745,312028.0488,N/E,N/E,N/E
06/17/2024,312157.3401,312123.2460,11.0473,11.1545,11.3117
06/18/2024,312252.6348,312218.5302,11.0469,11.1541,11.3113
06/19/2024,312347.9586,312313.8436,11.0466,11.1537,11.3110
06/20/2024,312443.3983,312409.2729,11.0466,11.1537,11.3110
06/21/2024,312538.8671,312504.7312,11.0466,11.1537,11.3110
06/22/2024,312634.3651,312600.2188,N/E,N/E,N/E
06/23/2024,312729.8923,312695.7063,N/E,N/E,N/E
06/24/2024,312825.4486,312791.1939,11.0466,11.1537,11.3110
06/25/2024,312921.0342,312886.7690,11.0466,11.1537,11.3110
06/26/2024,313016.7359,312982.4602,11.0466,11.1537,11.3110
06/27/2024,313112.5538,313078.2676,11.0473,11.1545,11.3117
06/28/2024,313208.4010,313174.1043,11.0484,11.1556,11.3128
06/29/2024,313304.8866,313270.5793,N/E,N/E,N/E
06/30/2024,313401.4019,313367.0543,N/E,N/E,N/E
07/01/2024,313497.9469,313463.5294,11.0516,11.1589,11.3162
07/02/2024,313594.4346,313560.0065,11.0541,11.1614,11.3189
07/03/2024,313690.6036,313656.1649,11.0552,11.1625,11.3200
07/04/2024,313786.4535,313752.0043,11.0552,11.1625,11.3200
07/05/2024,313882.3327,313847.8730,11.0556,11.1629,11.3204
07/06/2024,313978.2412,313943.7710,N/E,N/E,N/E
07/07/2024,314074.1790,314039.6689,N/E,N/E,N/E
07/08/2024,314170.1461,314135.5669,11.0577,11.1651,11.3227
07/09/2024,314266.1425,314231.5527,11.0577,11.1651,11.3227
07/10/2024,314362.1683,314327.5679,11.0577,11.1651,11.3227
07/11/2024,314458.2234,314423.6125,11.0581,11.1655,11.3230
07/12/2024,314554.3079,314519.6863,11.0581,11.1655,11.3230
07/13/2024,314650.4217,314615.7895,N/E,N/E,N/E
07/14/2024,314746.5649,314711.8928,N/E,N/E,N/E
07/15/2024,314842.7374,314807.9961,11.0592,11.1666,11.3242
07/16/2024,314938.9394,314904.1874,11.0595,11.1669,11.3245
07/17/2024,315035.1707,315000.4081,11.0599,11.1673,11.3249
07/18/2024,315131.4314,315096.6582,11.0599,11.1673,11.3249
07/19/2024,315227.7216,315192.9378,11.0599,11.1673,11.3249
07/20/2024,315324.0412,315289.2468,N/E,N/E,N/E
07/21/2024,315420.3902,315385.5557,N/E,N/E,N/E
07/22/2024,315516.7687,315481.8646,11.0599,11.1673,11.3249
07/23/2024,315613.2642,315578.3495,11.0602,11.1677,11.3253
07/24/2024,315709.8769,315674.9515,11.0606,11.1680,11.3257
07/25/2024,315806.4315,315771.4955,11.0602,11.1677,11.3253
07/26/2024,315902.9279,315867.9812,11.0595,11.1669,11.3245
07/27/2024,315999.5416,315964.5842,N/E,N/E,N/E
07/28/2024,316096.1848,316061.1871,N/E,N/E,N/E
07/29/2024,316192.8575,316157.7901,11.0509,11.1581,11.3155
07/30/2024,316289.5598,316254.4817,11.0484,11.1556,11.3128
07/31/2024,316386.2917,316351.2028,11.0473,11.1545,11.3117
08/01/2024,316483.4048,316448.3051,11.0491,11.1563,11.3136
08/02/2024,316580.1080,316544.9976,11.0491,11.1563,11.3136
08/03/2024,316676.8408,316641.7197,N/E,N/E,N/E
08/04/2024,316773.6032,316738.4418,N/E,N/E,N/E
08/05/2024,316870.3951,316835.1639,11.0491,11.1563,11.3136
08/06/2024,316967.3047,316932.0626,11.0494,11.1567,11.3140
08/07/2024,317064.1558,317028.9030,11.0494,11.1567,11.3140
08/08/2024,317161.0365,317125.7729,11.0494,11.1567,11.3140
08/09/2024,317257.9468,317222.6724,11.0494,11.1567,11.3140
08/10/2024,317352.6836,317317.3986,N/E,N/E,N/E
08/11/2024,317447.4486,317412.1248,N/E,N/E,N/E
08/12/2024,317542.2419,317506.8511,11.0225,11.1291,11.2857
08/13/2024,317637.0636,317601.6622,11.0135,11.1200,11.2762
08/14/2024,317731.9135,317696.5015,11.0044,11.1108,11.2668
08/15/2024,317826.7918,317791.3693,10.9954,11.1016,11.2574
08/16/2024,317921.6984,317886.2653,10.9864,11.0924,11.2479
08/17/2024,318016.5451,317981.1014,N/E,N/E,N/E
08/18/2024,318111.4200,318075.9374,N/E,N/E,N/E
08/19/2024,318206.3232,318170.7735,10.9584,11.0638,11.2185
08/20/2024,318301.2548,318265.6944,10.9487,11.0539,11.2083
08/21/2024,318396.3915,318360.8205,10.9393,11.0444,11.1985
08/22/2024,318491.5566,318455.9750,10.9303,11.0352,11.1891
08/23/2024,318586.8387,318551.2464,10.9220,11.0268,11.1804
08/24/2024,318682.1493,318646.5463,N/E,N/E,N/E
08/25/2024,318777.4883,318741.8462,N/E,N/E,N/E
08/26/2024,318872.8559,318837.1462,10.8961,11.0003,11.1533
08/27/2024,318968.2521,318932.5316,10.8875,10.9915,11.1442
08/28/2024,319063.6767,319027.9456,10.8788,10.9827,11.1352
08/29/2024,319159.1299,319123.3881,10.8687,10.9725,11.1246
08/30/2024,319254.7004,319218.9479,10.8608,10.9644,11.1163
08/31/2024,319352.2504,319316.4870,N/E,N/E,N/E
09/01/2024,319449.8303,319414.0261,N/E,N/E,N/E
09/02/2024,319547.4399,319511.5652,10.8608,10.9644,11.1163
09/03/2024,319643.1267,319607.2412,10.8525,10.9559,11.1077
09/04/2024,319739.0196,319703.1234,10.8453,10.9486,11.1001
09/05/2024,319834.9413,319799.0343,10.8381,10.9413,11.0926
09/06/2024,319930.0034,319894.0857,10.8273,10.9303,11.0813
09/07/2024,320024.6493,319988.7210,N/E,N/E,N/E
09/08/2024,320119.3233,320083.3564,N/E,N/E,N/E
09/09/2024,320214.0252,320177.9917,10.8165,10.9193,11.0700
09/10/2024,320308.9331,320272.8889,10.8137,10.9163,11.0669
09/11/2024,320403.8691,320367.8142,10.8108,10.9134,11.0639
09/12/2024,320499.5453,320463.4796,10.8108,10.9134,11.0639
09/13/2024,320595.4281,320559.3516,10.8115,10.9141,11.0647
09/14/2024,320691.1614,320655.0742,N/E,N/E,N/E
09/15/2024,320786.9234,320750.7968,N/E,N/E,N/E
09/16/2024,320882.7139,320846.5194,N/E,N/E,N/E
09/17/2024,320978.5330,320942.2419,10.8126,10.9152,11.0658
09/18/2024,321074.4700,321038.1680,10.8126,10.9152,11.0658
09/19/2024,321170.3464,321134.0336,10.8122,10.9149,11.0654
09/20/2024,321266.3406,321230.0170,10.8119,10.9145,11.0651
09/21/2024,321362.5420,321326.2075,N/E,N/E,N/E
09/22/2024,321458.7723,321422.3981,N/E,N/E,N/E
09/23/2024,321555.0313,321518.5886,10.8129,10.9156,11.0662
09/24/2024,321651.3192,321614.8655,10.8133,10.9160,11.0666
09/25/2024,321747.7252,321711.2607,10.8140,10.9167,11.0673
09/26/2024,321844.0708,321807.5953,10.8144,10.9171,11.0677
09/27/2024,321940.3558,321903.8694,10.8140,10.9167,11.0673
09/28/2024,322034.6128,321998.1157,N/E,N/E,N/E
09/29/2024,322128.8974,322092.3620,N/E,N/E,N/E
09/30/2024,322223.2095,322186.6083,10.7644,10.8661,11.0153
10/01/2024,322318.0864,322281.4744,N/E,N/E,N/E
10/02/2024,322412.9912,322376.3404,10.7506,10.8521,11.0009
10/03/2024,322507.4761,322470.8146,10.7416,10.8429,10.9915
10/04/2024,322601.8095,322565.1373,10.7355,10.8367,10.9851
10/05/2024,322695.9017,322659.2188,N/E,N/E,N/E
10/06/2024,322790.0213,322753.3003,N/E,N/E,N/E
10/07/2024,322884.1684,322847.3818,10.7193,10.8202,10.9681
10/08/2024,322978.1636,322941.3663,10.7124,10.8132,10.9610
10/09/2024,323072.1861,323035.3781,10.7056,10.8062,10.9538
10/10/2024,323166.1463,323129.3276,10.6955,10.7959,10.9433
10/11/2024,323260.2235,323223.3941,10.6851,10.7853,10.9323
10/12/2024,323354.3282,323317.4880,N/E,N/E,N/E
10/13/2024,323448.4602,323411.5819,N/E,N/E,N/E
10/14/2024,323542.6197,323505.6759,10.6559,10.7556,10.9018
10/15/2024,323636.8964,323599.9418,10.6469,10.7464,10.8924
10/16/2024,323731.4703,323694.5049,10.6383,10.7376,10.8834
10/17/2024,323825.8020,323788.8259,10.6289,10.7281,10.8736
10/18/2024,323920.1613,323883.1744,10.6192,10.7182,10.8634
10/19/2024,324014.6380,323977.6403,N/E,N/E,N/E
10/20/2024,324109.1423,324072.1063,N/E,N/E,N/E
10/21/2024,324203.6741,324166.5721,10.5890,10.6874,10.8318
10/22/2024,324298.2335,324261.1207,10.5789,10.6771,10.8212
10/23/2024,324393.0007,324355.8770,10.5692,10.6672,10.8111
10/24/2024,324487.7054,324450.5709,10.5595,10.6573,10.8009
10/25/2024,324582.6180,324545.4727,10.5508,10.6485,10.7919
10/26/2024,324677.6486,324640.4924,N/E,N/E,N/E
10/27/2024,324772.7070,324735.5121,N/E,N/E,N/E
10/28/2024,324867.7933,324830.5318,10.5508,10.6485,10.7919
10/29/2024,324962.7268,324925.4545,10.5479,10.6456,10.7889
10/30/2024,325057.8687,325020.5855,10.5459,10.6435,10.7867
10/31/2024,325153.0384,325115.7443,10.5455,10.6432,10.7863
11/01/2024,325249.2295,325211.9244,10.5498,10.6476,10.7909
11/02/2024,325344.4553,325307.1392,N/E,N/E,N/E
11/03/2024,325439.7089,325402.3540,N/E,N/E,N/E
11/04/2024,325534.9904,325497.5688,10.5542,10.6520,10.7954
11/05/2024,325630.0286,325592.5960,10.5520,10.6531,10.7965
11/06/2024,325725.0945,325687.6509,10.5563,10.6542,10.7976
11/07/2024,325820.1881,325782.7336,10.5578,10.6556,10.7991
11/08/2024,325915.3095,325877.8441,10.5588,10.6567,10.8003
11/09/2024,326010.5492,325973.0728,N/E,N/E,N/E
11/10/2024,326105.8167,326068.3016,N/E,N/E,N/E
11/11/2024,326201.1121,326163.5304,10.5632,10.6611,10.8048
11/12/2024,326296.5259,326258.9332,10.5646,10.6626,10.8063
11/13/2024,326392.0583,326354.4546,10.5653,10.6633,10.8070
11/14/2024,326487.4373,326449.8226,10.5664,10.6644,10.8082
11/15/2024,326582.8442,326545.2185,10.5675,10.6655,10.8093
11/16/2024,326676.1017,326638.4653,N/E,N/E,N/E
11/17/2024,326769.3859,326731.7121,N/E,N/E,N/E
11/18/2024,326862.6967,326824.9589,N/E,N/E,N/E
11/19/2024,326956.0342,326918.2057,10.5355,10.6330,10.7758
11/20/2024,327049.1258,327011.2866,10.5258,10.6231,10.7657
11/21/2024,327142.4257,327104.5756,10.5171,10.6143,10.7566
11/22/2024,327235.6613,327197.8004,10.5074,10.6044,10.7465
11/23/2024,327329.1052,327291.2335,N/E,N/E,N/E
11/24/2024,327422.5759,327384.6667,N/E,N/E,N/E
11/25/2024,327516.0732,327478.0999,10.4794,10.5758,10.7171
11/26/2024,327609.7792,327571.7950,10.4714,10.5677,10.7089
11/27/2024,327703.8760,327665.8809,10.4642,10.5604,10.7013
11/28/2024,327797.6357,327759.6297,10.4556,10.5516,10.6923
11/29/2024,327892.2418,327854.2248,10.4462,10.5421,10.6825
